subjek,jendela,t_mulai_s,t_selesai_s,ecg_hz,ecg_bpm,radar_hz,radar_bpm,radar_bpm_sebelum_medfilt,galat_bpm,galat_mutlak_bpm,galat_persen
subject07,56,275.0,295.0,1.0779,64.68,1.1,66.0,66.0,1.3199999999999932,1.3199999999999932,2.040816326530601
subject07,57,280.0,300.0,1.0671,64.03,1.05,63.0,63.0,-1.0300000000000011,1.0300000000000011,1.6086209589255056
subject07,58,285.0,305.0,1.0497,62.98,1.05,63.0,63.0,0.020000000000003126,0.020000000000003126,0.03175611305176743
subject07,59,290.0,310.0,1.0431,62.59,1.05,63.0,63.0,0.4099999999999966,0.4099999999999966,0.6550567183256056
subject07,60,295.0,315.0,1.04,62.4,1.05,63.0,63.0,0.6000000000000014,0.6000000000000014,0.9615384615384639
subject07,61,300.0,320.0,1.0314,61.88,1.05,63.0,63.0,1.1199999999999974,1.1199999999999974,1.8099547511312173
subject07,62,305.0,325.0,1.0383,62.3,1.05,63.0,63.0,0.7000000000000028,0.7000000000000028,1.1235955056179823
subject07,63,310.0,330.0,1.0474,62.84,1.05,63.0,63.0,0.1599999999999966,0.1599999999999966,0.25461489497135037
subject07,64,315.0,335.0,1.065,63.9,1.05,63.0,63.0,-0.8999999999999986,0.8999999999999986,1.4084507042253498
subject07,65,320.0,340.0,1.0711,64.27,1.1,66.0,66.0,1.730000000000004,1.730000000000004,2.691769099113123
subject07,66,325.0,345.0,1.0742,64.45,1.1,66.0,66.0,1.5499999999999972,1.5499999999999972,2.4049650892164425
subject07,67,330.0,350.0,1.0654,63.92,1.1,66.0,66.0,2.0799999999999983,2.0799999999999983,3.254067584480598
subject07,68,335.0,355.0,1.0452,62.71,1.1,66.0,72.0,3.289999999999999,3.289999999999999,5.246372189443468
subject07,69,340.0,360.0,1.0416,62.49,1.1,66.0,72.0,3.509999999999998,3.509999999999998,5.616898703792604
subject07,70,345.0,365.0,1.0392,62.35,1.05,63.0,63.0,0.6499999999999986,0.6499999999999986,1.0425020048115454
subject07,71,350.0,370.0,1.0306,61.83,1.05,63.0,63.0,1.1700000000000017,1.1700000000000017,1.8922852983988385
subject07,72,355.0,375.0,1.0395,62.37,1.05,63.0,63.0,0.6300000000000026,0.6300000000000026,1.0101010101010142
subject07,73,360.0,380.0,1.0386,62.32,1.05,63.0,60.0,0.6799999999999997,0.6799999999999997,1.0911424903722717
subject07,74,365.0,385.0,1.0317,61.9,1.05,63.0,63.0,1.1000000000000014,1.1000000000000014,1.7770597738287583
subject07,75,370.0,390.0,1.0432,62.59,1.05,63.0,63.0,0.4099999999999966,0.4099999999999966,0.6550567183256056
subject07,76,375.0,395.0,1.0527,63.16,1.05,63.0,69.0,-0.1599999999999966,0.1599999999999966,0.2533248891703556
subject07,77,380.0,400.0,1.0547,63.28,1.05,63.0,54.0,-0.28000000000000114,0.28000000000000114,0.4424778761061965
subject07,78,385.0,405.0,1.054,63.24,1.05,63.0,63.0,-0.240000000000002,0.240000000000002,0.379506641366227
subject07,79,390.0,410.0,1.0513,63.08,1.05,63.0,63.0,-0.0799999999999983,0.0799999999999983,0.12682308180088506
subject07,80,395.0,415.0,1.0414,62.49,1.05,63.0,63.0,0.509999999999998,0.509999999999998,0.8161305808929397
subject07,81,400.0,420.0,1.0389,62.33,1.05,63.0,63.0,0.6700000000000017,0.6700000000000017,1.0749237927161908
subject07,82,405.0,425.0,1.0447,62.68,1.05,63.0,63.0,0.3200000000000003,0.3200000000000003,0.510529674537333
subject07,83,410.0,430.0,1.0554,63.33,1.05,63.0,63.0,-0.3299999999999983,0.3299999999999983,0.5210800568450944
subject07,84,415.0,435.0,1.054,63.24,1.05,63.0,63.0,-0.240000000000002,0.240000000000002,0.379506641366227
subject08,1,0.0,20.0,1.2173,73.04,1.15,69.0,72.0,-4.040000000000006,4.040000000000006,5.531215772179636
subject08,2,5.0,25.0,1.1924,71.54,1.15,69.0,69.0,-2.5400000000000063,2.5400000000000063,3.55046128040258
subject08,3,10.0,30.0,1.1907,71.44,1.2,72.0,69.0,0.5600000000000023,0.5600000000000023,0.7838745800671924
subject08,4,15.0,35.0,1.193,71.58,1.2,72.0,72.0,0.4200000000000017,0.4200000000000017,0.5867560771165155
subject08,5,20.0,40.0,1.2076,72.45,1.2,72.0,87.0,-0.45000000000000284,0.45000000000000284,0.6211180124223641
subject08,6,25.0,45.0,1.202,72.12,1.2,72.0,75.0,-0.12000000000000455,0.12000000000000455,0.16638935108153707
subject08,7,30.0,50.0,1.206,72.36,1.2,72.0,72.0,-0.35999999999999943,0.35999999999999943,0.4975124378109445
subject08,8,35.0,55.0,1.2123,72.74,1.2,72.0,54.0,-0.7399999999999949,0.7399999999999949,1.0173219686554782
subject08,9,40.0,60.0,1.2297,73.78,1.15,69.0,72.0,-4.780000000000001,4.780000000000001,6.478720520466252
subject08,10,45.0,65.0,1.2388,74.33,1.15,69.0,69.0,-5.329999999999998,5.329999999999998,7.170725144625317
subject08,11,50.0,70.0,1.245,74.7,1.2,72.0,69.0,-2.700000000000003,2.700000000000003,3.6144578313253053
subject08,12,55.0,75.0,1.2475,74.85,1.25,75.0,75.0,0.15000000000000568,0.15000000000000568,0.20040080160321402
subject08,13,60.0,80.0,1.2355,74.13,1.25,75.0,75.0,0.8700000000000045,0.8700000000000045,1.1736139214892818
subject08,14,65.0,85.0,1.2271,73.63,1.25,75.0,111.0,1.3700000000000045,1.3700000000000045,1.8606546244737263
subject08,15,70.0,90.0,1.2378,74.27,1.25,75.0,75.0,0.730000000000004,0.730000000000004,0.9829002288945793
subject08,16,75.0,95.0,1.235,74.1,1.25,75.0,75.0,0.9000000000000057,0.9000000000000057,1.214574898785433
subject08,17,80.0,100.0,1.2275,73.65,1.25,75.0,75.0,1.3499999999999943,1.3499999999999943,1.8329938900203586
subject08,18,85.0,105.0,1.2356,74.14,1.6,96.0,99.0,21.86,21.86,29.484758564877257
subject08,19,90.0,110.0,1.2622,75.73,1.6,96.0,96.0,20.269999999999996,20.269999999999996,26.76614287600686
subject08,20,95.0,115.0,1.2896,77.37,1.6,96.0,99.0,18.629999999999995,18.629999999999995,24.0791004265219
subject08,21,100.0,120.0,1.3028,78.17,1.25,75.0,75.0,-3.1700000000000017,3.1700000000000017,4.055264167839327
subject08,22,105.0,125.0,1.3044,78.26,1.15,69.0,57.0,-9.260000000000005,9.260000000000005,11.832353692818815
subject08,23,110.0,130.0,1.2616,75.7,1.15,69.0,66.0,-6.700000000000003,6.700000000000003,8.85072655217966
subject08,24,115.0,135.0,1.2502,75.01,1.15,69.0,69.0,-6.010000000000005,6.010000000000005,8.012265031329163
subject08,25,120.0,140.0,1.248,74.88,1.15,69.0,69.0,-5.8799999999999955,5.8799999999999955,7.852564102564097
subject08,26,125.0,145.0,1.2458,74.75,1.25,75.0,75.0,0.25,0.25,0.33444816053511706
subject08,27,130.0,150.0,1.2651,75.91,1.25,75.0,75.0,-0.9099999999999966,0.9099999999999966,1.1987880384666008
subject08,28,135.0,155.0,1.2541,75.25,1.25,75.0,75.0,-0.25,0.25,0.33222591362126247
subject08,29,140.0,160.0,1.2754,76.52,1.25,75.0,75.0,-1.519999999999996,1.519999999999996,1.9864087820177683
subject08,30,145.0,165.0,1.3074,78.44,1.25,75.0,78.0,-3.4399999999999977,3.4399999999999977,4.38551759306476
subject08,31,150.0,170.0,1.3087,78.52,1.25,75.0,78.0,-3.519999999999996,3.519999999999996,4.482934284258783
subject08,32,155.0,175.0,1.3345,80.07,1.05,63.0,63.0,-17.069999999999993,17.069999999999993,21.318846009741467
subject08,33,160.0,180.0,1.3204,79.22,1.05,63.0,63.0,-16.22,16.22,20.474627619288057
subject08,34,165.0,185.0,1.3062,78.37,1.05,63.0,60.0,-15.370000000000005,15.370000000000005,19.612096465484246
subject08,35,170.0,190.0,1.3028,78.17,1.5,90.0,90.0,11.829999999999998,11.829999999999998,15.133682998592807
subject08,36,175.0,195.0,1.2967,77.8,1.5,90.0,99.0,12.200000000000003,12.200000000000003,15.681233933161959
subject08,37,180.0,200.0,1.303,78.18,1.5,90.0,99.0,11.819999999999993,11.819999999999993,15.118956254796615
subject08,38,185.0,205.0,1.2821,76.93,1.3,78.0,78.0,1.0699999999999932,1.0699999999999932,1.390874821266077
subject08,39,190.0,210.0,1.2404,74.43,1.25,75.0,75.0,0.5699999999999932,0.5699999999999932,0.7658202337766937
subject08,40,195.0,215.0,1.223,73.38,1.2,72.0,72.0,-1.3799999999999955,1.3799999999999955,1.8806214227309832
subject08,41,200.0,220.0,1.1955,71.73,1.2,72.0,72.0,0.269999999999996,0.269999999999996,0.3764115432873219
subject08,42,205.0,225.0,1.1848,71.09,1.2,72.0,54.0,0.9099999999999966,0.9099999999999966,1.2800675200450085
subject08,43,210.0,230.0,1.198,71.88,1.35,81.0,81.0,9.120000000000005,9.120000000000005,12.687813021702846
subject08,44,215.0,235.0,1.1856,71.14,1.35,81.0,93.0,9.86,9.86,13.859994377284227
subject08,45,220.0,240.0,1.1834,71.01,1.35,81.0,90.0,9.989999999999995,9.989999999999995,14.068441064638776
subject08,46,225.0,245.0,1.1956,71.74,1.2,72.0,72.0,0.2600000000000051,0.2600000000000051,0.3624198494563774
subject08,47,230.0,250.0,1.2137,72.82,1.2,72.0,72.0,-0.8199999999999932,0.8199999999999932,1.1260642680582165
subject08,48,235.0,255.0,1.2239,73.44,1.2,72.0,72.0,-1.4399999999999977,1.4399999999999977,1.960784313725487
subject08,49,240.0,260.0,1.2286,73.72,1.2,72.0,75.0,-1.7199999999999989,1.7199999999999989,2.3331524688008667
subject08,50,245.0,265.0,1.2149,72.9,1.2,72.0,75.0,-0.9000000000000057,0.9000000000000057,1.2345679012345756
subject08,51,250.0,270.0,1.2055,72.33,1.25,75.0,72.0,2.6700000000000017,2.6700000000000017,3.691414350891749
subject08,52,255.0,275.0,1.1994,71.96,1.25,75.0,72.0,3.0400000000000063,3.0400000000000063,4.224569205113961
subject08,53,260.0,280.0,1.1911,71.47,1.2,72.0,75.0,0.5300000000000011,0.5300000000000011,0.7415698894641124
subject08,54,265.0,285.0,1.1966,71.8,1.2,72.0,75.0,0.20000000000000284,0.20000000000000284,0.2785515320334302
subject08,55,270.0,290.0,1.2113,72.68,1.25,75.0,72.0,2.319999999999993,2.319999999999993,3.1920748486516137
subject08,56,275.0,295.0,1.2066,72.4,1.25,75.0,72.0,2.5999999999999943,2.5999999999999943,3.5911602209944666
subject08,57,280.0,300.0,1.2322,73.93,1.25,75.0,75.0,1.0699999999999932,1.0699999999999932,1.4473150277289233
subject08,58,285.0,305.0,1.2444,74.67,1.25,75.0,75.0,0.3299999999999983,0.3299999999999983,0.44194455604660277
subject08,59,290.0,310.0,1.2411,74.46,1.25,75.0,75.0,0.5400000000000063,0.5400000000000063,0.7252215954875185
subject08,60,295.0,315.0,1.2523,75.14,1.25,75.0,75.0,-0.14000000000000057,0.14000000000000057,0.18631887143997944
subject08,61,300.0,320.0,1.2463,74.78,1.25,75.0,75.0,0.21999999999999886,0.21999999999999886,0.2941963091735743
subject08,62,305.0,325.0,1.2565,75.39,1.25,75.0,75.0,-0.39000000000000057,0.39000000000000057,0.517309988062078
subject08,63,310.0,330.0,1.2766,76.6,1.25,75.0,75.0,-1.5999999999999943,1.5999999999999943,2.0887728459529953
subject08,64,315.0,335.0,1.2836,77.02,1.3,78.0,78.0,0.980000000000004,0.980000000000004,1.2723967800571332
subject08,65,320.0,340.0,1.3014,78.08,1.3,78.0,78.0,-0.0799999999999983,0.0799999999999983,0.10245901639344043
subject08,66,325.0,345.0,1.2985,77.91,1.3,78.0,78.0,0.09000000000000341,0.09000000000000341,0.11551790527532205
subject08,67,330.0,350.0,1.2926,77.55,1.3,78.0,78.0,0.45000000000000284,0.45000000000000284,0.5802707930367541
subject08,68,335.0,355.0,1.2827,76.96,1.3,78.0,78.0,1.0400000000000063,1.0400000000000063,1.3513513513513595
subject08,69,340.0,360.0,1.2795,76.77,1.3,78.0,75.0,1.230000000000004,1.230000000000004,1.6021883548261093
subject08,70,345.0,365.0,1.2939,77.63,1.3,78.0,84.0,0.37000000000000455,0.37000000000000455,0.4766198634548558
subject08,71,350.0,370.0,1.2953,77.72,1.25,75.0,81.0,-2.719999999999999,2.719999999999999,3.499742665980441
subject08,72,355.0,375.0,1.3223,79.34,1.35,81.0,72.0,1.6599999999999966,1.6599999999999966,2.0922611545248255
subject08,73,360.0,380.0,1.327,79.62,1.35,81.0,69.0,1.3799999999999955,1.3799999999999955,1.7332328560663093
subject08,74,365.0,385.0,1.3303,79.82,1.3,78.0,81.0,-1.8199999999999932,1.8199999999999932,2.280130293159601
subject08,75,370.0,390.0,1.321,79.26,1.3,78.0,81.0,-1.2600000000000051,1.2600000000000051,1.5897047691143136
subject08,76,375.0,395.0,1.294,77.64,1.3,78.0,78.0,0.35999999999999943,0.35999999999999943,0.46367851622874734
subject08,77,380.0,400.0,1.2749,76.49,1.25,75.0,75.0,-1.4899999999999949,1.4899999999999949,1.9479670545169236
subject08,78,385.0,405.0,1.2608,75.65,1.25,75.0,75.0,-0.6500000000000057,0.6500000000000057,0.8592200925314021
subject08,79,390.0,410.0,1.2532,75.19,1.25,75.0,75.0,-0.18999999999999773,0.18999999999999773,0.2526931772842103
subject08,80,395.0,415.0,1.26,75.6,1.25,75.0,75.0,-0.5999999999999943,0.5999999999999943,0.7936507936507862
subject08,81,400.0,420.0,1.2751,76.51,1.15,69.0,69.0,-7.510000000000005,7.510000000000005,9.81571036465822
subject09,1,0.0,20.0,1.4811,88.87,1.25,75.0,75.0,-13.870000000000005,13.870000000000005,15.6070665016316
subject09,2,5.0,25.0,1.4527,87.16,1.25,75.0,75.0,-12.159999999999997,12.159999999999997,13.951353832033039
subject09,3,10.0,30.0,1.4079,84.47,1.35,81.0,96.0,-3.469999999999999,3.469999999999999,4.1079673256777545
subject09,4,15.0,35.0,1.3985,83.91,1.35,81.0,84.0,-2.9099999999999966,2.9099999999999966,3.468001430103679
subject09,5,20.0,40.0,1.3681,82.09,1.4,84.0,81.0,1.9099999999999966,1.9099999999999966,2.3267145815568235
subject09,6,25.0,45.0,1.3737,82.42,1.35,81.0,60.0,-1.4200000000000017,1.4200000000000017,1.7228827954380026
subject09,7,30.0,50.0,1.3751,82.51,1.35,81.0,84.0,-1.5100000000000051,1.5100000000000051,1.8300812022785176
subject09,8,35.0,55.0,1.3576,81.46,1.35,81.0,81.0,-0.45999999999999375,0.45999999999999375,0.5646943285047801
subject09,9,40.0,60.0,1.3845,83.07,1.4,84.0,81.0,0.9300000000000068,0.9300000000000068,1.1195377392560575
subject09,10,45.0,65.0,1.3738,82.43,1.4,84.0,99.0,1.5699999999999932,1.5699999999999932,1.9046463666140885
subject09,11,50.0,70.0,1.3822,82.93,1.4,84.0,99.0,1.0699999999999932,1.0699999999999932,1.2902447847582215
subject09,12,55.0,75.0,1.3853,83.12,1.4,84.0,84.0,0.8799999999999955,0.8799999999999955,1.0587102983638057
subject09,13,60.0,80.0,1.3648,81.89,1.4,84.0,84.0,2.1099999999999994,2.1099999999999994,2.576627182806203
subject09,14,65.0,85.0,1.3774,82.65,1.4,84.0,81.0,1.3499999999999943,1.3499999999999943,1.633393829401082
subject09,15,70.0,90.0,1.3852,83.11,1.4,84.0,84.0,0.8900000000000006,0.8900000000000006,1.070869931416196
subject09,16,75.0,95.0,1.3827,82.96,1.35,81.0,81.0,-1.9599999999999937,1.9599999999999937,2.3625843780134934
subject09,17,80.0,100.0,1.3964,83.78,1.35,81.0,84.0,-2.780000000000001,2.780000000000001,3.3182143709715937
subject09,18,85.0,105.0,1.3826,82.96,1.35,81.0,54.0,-1.9599999999999937,1.9599999999999937,2.3625843780134934
subject09,19,90.0,110.0,1.3762,82.57,1.2,72.0,81.0,-10.569999999999993,10.569999999999993,12.801259537362231
subject09,20,95.0,115.0,1.379,82.74,1.2,72.0,72.0,-10.739999999999995,10.739999999999995,12.980420594633788
subject09,21,100.0,120.0,1.3768,82.61,1.25,75.0,72.0,-7.609999999999999,7.609999999999999,9.211959811160876
subject09,22,105.0,125.0,1.3939,83.64,1.25,75.0,75.0,-8.64,8.64,10.329985652797705
subject09,23,110.0,130.0,1.3909,83.46,1.25,75.0,75.0,-8.459999999999994,8.459999999999994,10.136592379583027
subject09,24,115.0,135.0,1.3932,83.59,1.4,84.0,84.0,0.4099999999999966,0.4099999999999966,0.49048929297762484
subject09,25,120.0,140.0,1.3972,83.83,1.4,84.0,84.0,0.1700000000000017,0.1700000000000017,0.2027913634736988
subject09,26,125.0,145.0,1.4006,84.04,1.4,84.0,84.0,-0.04000000000000625,0.04000000000000625,0.047596382674924144
subject09,27,130.0,150.0,1.3897,83.38,1.4,84.0,84.0,0.6200000000000045,0.6200000000000045,0.7435835931878203
subject09,28,135.0,155.0,1.3905,83.43,1.4,84.0,84.0,0.5699999999999932,0.5699999999999932,0.683207479323976
subject09,29,140.0,160.0,1.3939,83.63,1.4,84.0,81.0,0.37000000000000455,0.37000000000000455,0.44242496711706875
subject09,30,145.0,165.0,1.3827,82.96,1.4,84.0,84.0,1.0400000000000063,1.0400000000000063,1.2536162005785996
subject09,31,150.0,170.0,1.3949,83.69,1.4,84.0,84.0,0.3100000000000023,0.3100000000000023,0.37041462540327674
subject09,32,155.0,175.0,1.3839,83.04,1.4,84.0,84.0,0.9599999999999937,0.9599999999999937,1.156069364161842
subject09,33,160.0,180.0,1.3842,83.05,1.4,84.0,84.0,0.9500000000000028,0.9500000000000028,1.1438892233594253
subject09,34,165.0,185.0,1.3749,82.49,1.4,84.0,84.0,1.5100000000000051,1.5100000000000051,1.8305249121105653
subject09,35,170.0,190.0,1.3726,82.36,1.4,84.0,84.0,1.6400000000000006,1.6400000000000006,1.9912578921806712
subject09,36,175.0,195.0,1.3848,83.09,1.4,84.0,81.0,0.9099999999999966,0.9099999999999966,1.0951979780960364
subject09,37,180.0,200.0,1.3783,82.7,1.4,84.0,84.0,1.2999999999999972,1.2999999999999972,1.571946795646913
subject09,38,185.0,205.0,1.41,84.6,1.4,84.0,81.0,-0.5999999999999943,0.5999999999999943,0.7092198581560216
subject09,39,190.0,210.0,1.4159,84.95,1.45,87.0,87.0,2.049999999999997,2.049999999999997,2.4131842260152996
subject09,40,195.0,215.0,1.4262,85.57,1.45,87.0,87.0,1.4300000000000068,1.4300000000000068,1.6711464298235446
subject09,41,200.0,220.0,1.4569,87.41,1.45,87.0,87.0,-0.4099999999999966,0.4099999999999966,0.4690538839949624
subject09,42,205.0,225.0,1.4476,86.86,1.45,87.0,90.0,0.14000000000000057,0.14000000000000057,0.16117890858853393
subject09,43,210.0,230.0,1.4686,88.12,1.45,87.0,87.0,-1.1200000000000045,1.1200000000000045,1.2709940989559743
subject09,44,215.0,235.0,1.4589,87.54,1.45,87.0,87.0,-0.5400000000000063,0.5400000000000063,0.6168608636052162
subject09,45,220.0,240.0,1.4455,86.73,1.45,87.0,87.0,0.269999999999996,0.269999999999996,0.31131096506398714
subject09,46,225.0,245.0,1.4369,86.22,1.55,93.0,93.0,6.780000000000001,6.780000000000001,7.863604732080725
subject09,47,230.0,250.0,1.4052,84.31,1.55,93.0,93.0,8.689999999999998,8.689999999999998,10.307199620448342
subject09,48,235.0,255.0,1.4035,84.21,1.55,93.0,93.0,8.790000000000006,8.790000000000006,10.438190238689
subject09,49,240.0,260.0,1.384,83.04,1.45,87.0,75.0,3.9599999999999937,3.9599999999999937,4.768786127167622
subject09,50,245.0,265.0,1.392,83.52,1.45,87.0,81.0,3.480000000000004,3.480000000000004,4.166666666666671
subject09,51,250.0,270.0,1.414,84.84,1.45,87.0,87.0,2.1599999999999966,2.1599999999999966,2.545968882602542
subject09,52,255.0,275.0,1.425,85.5,1.45,87.0,87.0,1.5,1.5,1.7543859649122806
subject09,53,260.0,280.0,1.438,86.28,1.45,87.0,87.0,0.7199999999999989,0.7199999999999989,0.8344923504867858
subject09,54,265.0,285.0,1.4485,86.91,1.45,87.0,90.0,0.09000000000000341,0.09000000000000341,0.1035554021401489
subject09,55,270.0,290.0,1.4481,86.89,1.45,87.0,66.0,0.10999999999999943,0.10999999999999943,0.12659684658763887
subject09,56,275.0,295.0,1.4463,86.78,1.4,84.0,90.0,-2.780000000000001,2.780000000000001,3.203503111315973
subject09,57,280.0,300.0,1.4457,86.74,1.4,84.0,84.0,-2.739999999999995,2.739999999999995,3.1588655752824475
subject09,58,285.0,305.0,1.4223,85.34,1.4,84.0,84.0,-1.3400000000000034,1.3400000000000034,1.5701898289196197
subject09,59,290.0,310.0,1.4263,85.58,1.4,84.0,78.0,-1.5799999999999983,1.5799999999999983,1.8462257536807647
subject09,60,295.0,315.0,1.4183,85.1,1.4,84.0,84.0,-1.0999999999999943,1.0999999999999943,1.2925969447708512
subject09,61,300.0,320.0,1.4372,86.23,1.3,78.0,87.0,-8.230000000000004,8.230000000000004,9.544242143105652
subject09,62,305.0,325.0,1.4447,86.68,1.4,84.0,72.0,-2.680000000000007,2.680000000000007,3.0918320258421854
subject09,63,310.0,330.0,1.4401,86.41,1.4,84.0,75.0,-2.4099999999999966,2.4099999999999966,2.7890290475639357
subject09,64,315.0,335.0,1.4474,86.85,1.4,84.0,84.0,-2.8499999999999943,2.8499999999999943,3.281519861830736
subject09,65,320.0,340.0,1.4241,85.44,1.4,84.0,87.0,-1.4399999999999977,1.4399999999999977,1.6853932584269637
subject09,66,325.0,345.0,1.4141,84.84,1.4,84.0,84.0,-0.8400000000000034,0.8400000000000034,0.9900990099009941
subject09,67,330.0,350.0,1.4195,85.17,1.4,84.0,84.0,-1.1700000000000017,1.1700000000000017,1.3737231419513933
subject09,68,335.0,355.0,1.4137,84.82,1.4,84.0,84.0,-0.8199999999999932,0.8199999999999932,0.9667531242631375
subject09,69,340.0,360.0,1.4314,85.88,1.4,84.0,81.0,-1.8799999999999955,1.8799999999999955,2.189101071262221
subject09,70,345.0,365.0,1.4385,86.31,1.4,84.0,81.0,-2.3100000000000023,2.3100000000000023,2.6763990267639928
subject09,71,350.0,370.0,1.4382,86.29,1.4,84.0,87.0,-2.2900000000000063,2.2900000000000063,2.65384169660448
subject09,72,355.0,375.0,1.4273,85.64,1.4,84.0,87.0,-1.6400000000000006,1.6400000000000006,1.9149929939280714
subject09,73,360.0,380.0,1.394,83.64,1.4,84.0,84.0,0.35999999999999943,0.35999999999999943,0.4304160688665703
subject09,74,365.0,385.0,1.3996,83.98,1.35,81.0,81.0,-2.980000000000004,2.980000000000004,3.5484639199809522
subject09,75,370.0,390.0,1.3731,82.39,1.35,81.0,81.0,-1.3900000000000006,1.3900000000000006,1.6870979487801925
subject09,76,375.0,395.0,1.3834,83.0,1.35,81.0,78.0,-2.0,2.0,2.4096385542168677
subject09,77,380.0,400.0,1.3924,83.55,1.4,84.0,84.0,0.45000000000000284,0.45000000000000284,0.5385996409335762
subject09,78,385.0,405.0,1.3817,82.9,1.4,84.0,84.0,1.0999999999999943,1.0999999999999943,1.3268998793727314
subject09,79,390.0,410.0,1.3853,83.12,1.4,84.0,96.0,0.8799999999999955,0.8799999999999955,1.0587102983638057
subject09,80,395.0,415.0,1.3863,83.18,1.4,84.0,84.0,0.8199999999999932,0.8199999999999932,0.9858138975715234
subject09,81,400.0,420.0,1.388,83.28,1.4,84.0,84.0,0.7199999999999989,0.7199999999999989,0.8645533141210362
subject09,82,405.0,425.0,1.3889,83.33,1.4,84.0,84.0,0.6700000000000017,0.6700000000000017,0.8040321612864535
subject09,83,410.0,430.0,1.3954,83.73,1.35,81.0,81.0,-2.730000000000004,2.730000000000004,3.2604801146542504
subject09,84,415.0,435.0,1.3897,83.38,1.35,81.0,81.0,-2.3799999999999955,2.3799999999999955,2.8544015351403162
subject10,1,0.0,20.0,1.0199,61.2,0.85,51.0,57.0,-10.200000000000003,10.200000000000003,16.66666666666667
subject10,2,5.0,25.0,1.0326,61.95,0.85,51.0,51.0,-10.950000000000003,10.950000000000003,17.675544794188866
subject10,3,10.0,30.0,1.0417,62.5,0.95,57.0,51.0,-5.5,5.5,8.799999999999999
subject10,4,15.0,35.0,1.0591,63.54,1.2,72.0,84.0,8.46,8.46,13.31444759206799
subject10,5,20.0,40.0,1.0573,63.44,1.2,72.0,90.0,8.560000000000002,8.560000000000002,13.493064312736447
subject10,6,25.0,45.0,1.0559,63.35,1.4,84.0,72.0,20.65,20.65,32.59668508287292
subject10,7,30.0,50.0,1.072,64.32,1.2,72.0,72.0,7.680000000000007,7.680000000000007,11.9402985074627
subject10,8,35.0,55.0,1.0834,65.0,1.2,72.0,90.0,7.0,7.0,10.76923076923077
subject10,9,40.0,60.0,1.1045,66.27,1.15,69.0,66.0,2.730000000000004,2.730000000000004,4.119511090991406
subject10,10,45.0,65.0,1.0855,65.13,1.15,69.0,69.0,3.8700000000000045,3.8700000000000045,5.941962229387387
subject10,11,50.0,70.0,1.0693,64.16,1.1,66.0,69.0,1.8400000000000034,1.8400000000000034,2.867830423940155
subject10,12,55.0,75.0,1.0457,62.74,1.1,66.0,66.0,3.259999999999998,3.259999999999998,5.196047178833277
subject10,13,60.0,80.0,1.0184,61.11,1.05,63.0,63.0,1.8900000000000006,1.8900000000000006,3.09278350515464
subject10,14,65.0,85.0,1.0104,60.62,1.05,63.0,63.0,2.3800000000000026,2.3800000000000026,3.9260969976905353
subject10,15,70.0,90.0,0.9831,58.99,1.0,60.0,57.0,1.009999999999998,1.009999999999998,1.7121546024749923
subject10,16,75.0,95.0,0.9805,58.83,1.0,60.0,57.0,1.1700000000000017,1.1700000000000017,1.988781234064256
subject10,17,80.0,100.0,0.9853,59.12,1.0,60.0,60.0,0.8800000000000026,0.8800000000000026,1.488497970230045
subject10,18,85.0,105.0,0.997,59.82,1.0,60.0,60.0,0.17999999999999972,0.17999999999999972,0.30090270812437264
subject10,19,90.0,110.0,1.0076,60.45,1.0,60.0,60.0,-0.45000000000000284,0.45000000000000284,0.7444168734491362
subject10,20,95.0,115.0,1.0013,60.08,1.0,60.0,66.0,-0.0799999999999983,0.0799999999999983,0.13315579227696123
subject10,21,100.0,120.0,0.9827,58.96,1.0,60.0,60.0,1.0399999999999991,1.0399999999999991,1.7639077340569864
subject10,22,105.0,125.0,0.9623,57.74,1.0,60.0,60.0,2.259999999999998,2.259999999999998,3.9140976792518147
subject10,23,110.0,130.0,0.9543,57.26,1.0,60.0,57.0,2.740000000000002,2.740000000000002,4.78519035976249
subject10,24,115.0,135.0,0.9517,57.1,1.0,60.0,57.0,2.8999999999999986,2.8999999999999986,5.0788091068301195
subject10,25,120.0,140.0,0.9651,57.91,1.05,63.0,75.0,5.090000000000003,5.090000000000003,8.789500949749618
subject10,26,125.0,145.0,0.9868,59.21,1.1,66.0,63.0,6.789999999999999,6.789999999999999,11.4676574902888
subject10,27,130.0,150.0,1.0005,60.03,1.25,75.0,66.0,14.969999999999999,14.969999999999999,24.937531234382806
subject10,28,135.0,155.0,1.0069,60.42,1.1,66.0,87.0,5.579999999999998,5.579999999999998,9.235352532274078
subject10,29,140.0,160.0,0.9972,59.83,1.45,87.0,87.0,27.17,27.17,45.41200066856093
subject10,30,145.0,165.0,0.9783,58.7,1.45,87.0,66.0,28.299999999999997,28.299999999999997,48.21124361158432
subject10,31,150.0,170.0,0.9637,57.82,1.55,93.0,93.0,35.18,35.18,60.84399861639571
subject10,32,155.0,175.0,0.9605,57.63,1.55,93.0,96.0,35.37,35.37,61.374284226965116
subject10,33,160.0,180.0,0.9733,58.4,1.55,93.0,99.0,34.6,34.6,59.24657534246576
subject10,34,165.0,185.0,0.981,58.86,1.55,93.0,57.0,34.14,34.14,58.002038735983696
subject10,35,170.0,190.0,1.0082,60.49,1.5,90.0,93.0,29.509999999999998,29.509999999999998,48.78492312778972
